,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
59,0.0001,0.1,3,0.2,1000,200.0,0.731,0.5463295742754657,0.012728129,0.050775256007909775,0.05138643312265704,0.09534094,0.01376922,0.027064038,0.1312935,1.0,1.3854844e-07,1.0,0.99999905,9.119169e-08,3.1040148e-07,2.0107184e-06,0.0,0 days 00:00:59.601441
60,0.0001,0.1,8,0.5,1000,2000.0,0.7368,0.5573642990128056,0.023906391,0.07966262847185135,0.0845798467378838,0.17509377,0.0126640145,0.14467743,0.21937451,0.9991212,0.0017828315,0.9999999,0.99284774,0.0023323258,0.0047030835,0.018082703,2.973602e-07,0 days 00:01:10.127416
61,0.0001,0.1,8,0.1,1000,2000.0,0.7366,0.5397013862161341,0.008540767,0.03519367054104805,0.035762313617370825,0.051983118,0.01725773,0.019370023,0.19668458,1.0,7.2716986e-08,1.0,0.9999995,4.219738e-08,1.4781726e-07,9.697643e-07,0.0,0 days 00:01:06.404320
62,0.0001,0.1,8,0.2,1000,2000.0,0.7374,0.5423899975376784,0.011856627,0.05322057008743286,0.051766914935014945,0.08637723,0.016404096,0.04353162,0.24756187,0.9999994,1.6070735e-06,1.0,0.9999906,1.6868786e-06,5.0511785e-06,2.964704e-05,0.0,0 days 00:01:05.807746
63,0.0001,0.01,1,0.5,1000,20.0,0.6758,0.6468322577744451,0.07853456,0.1718829870223999,0.1785921668838484,0.15843947,0.035784096,0.0893686,0.30369863,0.85622317,0.10432372,0.99999416,0.7373025,0.27300474,0.16077872,0.43499205,1.8429822e-05,0 days 00:01:13.682631
64,0.0001,0.01,1,0.1,1000,20.0,0.7008,0.633952747113676,0.0717878,0.14690443873405457,0.15423641670455762,0.05522666,0.013032624,0.020252846,0.13178435,0.9999169,0.00013092342,1.0,0.999502,0.0002625046,0.0004138909,0.001573615,0.0,0 days 00:01:06.744106
65,0.0001,0.01,1,0.2,1000,20.0,0.7008,0.6352705609598602,0.072787344,0.1567099690437317,0.15954082777609654,0.100873776,0.011761652,0.0636044,0.1478395,0.98820204,0.022877812,1.0,0.941514,0.037307657,0.07234623,0.18494909,0.0,0 days 00:01:23.951889
66,0.0001,0.01,3,0.5,1000,200.0,0.7344,0.5637023312156594,0.027608639,0.09072089195251465,0.08903399584700891,0.17825598,0.019232301,0.077046774,0.23060706,0.99942875,0.0012712041,1.0,0.9947426,0.0016892445,0.003725396,0.015060202,0.0,0 days 00:00:49.254236
67,0.0001,0.01,3,0.1,1000,200.0,0.7322,0.5445329850187387,0.008364161,0.04441171884536743,0.0376631355400903,0.050117653,0.010358192,0.0046589617,0.08672722,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:57.994626
68,0.0001,0.01,3,0.2,1000,200.0,0.7326,0.5466617366568096,0.013405778,0.0555100180208683,0.05331780986150335,0.090762295,0.014653349,0.023944642,0.13977239,0.9999999,5.105046e-07,1.0,0.99999684,4.8280873e-07,1.5338643e-06,9.456803e-06,0.0,0 days 00:00:54.553719
69,0.0001,0.01,8,0.5,1000,2000.0,0.7346,0.5588266443576582,0.024476366,0.08344482630491257,0.08918121066500971,0.17252812,0.016922658,0.13133223,0.23125716,0.99920887,0.0013708316,1.0,0.9938723,0.0012805338,0.0019383125,0.008084281,1.8806712e-07,0 days 00:00:58.168760
70,0.0001,0.01,8,0.1,1000,2000.0,0.7364,0.5377888106097007,0.007554199,0.04241163283586502,0.0389487861681504,0.0635266,0.017127387,0.033927664,0.1966171,1.0,5.4789645e-08,1.0,0.99999964,3.047533e-08,1.07369615e-07,7.2283177e-07,0.0,0 days 00:01:02.713929
71,0.0001,0.01,8,0.2,1000,2000.0,0.7366,0.5418975537831402,0.01170445,0.052393607795238495,0.053845490635536425,0.08922936,0.0137088215,0.061509922,0.16513199,0.99999917,2.4994645e-06,1.0,0.99998534,2.2998781e-06,6.6675466e-06,3.866762e-05,0.0,0 days 00:01:05.959978
72,0.0001,0.001,1,0.5,1000,20.0,0.7012,0.6410170161284324,0.07531314,0.16371384263038635,0.17345213244666885,0.1682151,0.026073754,0.122386396,0.28506353,0.8113315,0.06302706,0.90012723,0.7040409,0.3917639,0.054772712,0.47663984,0.3157673,0 days 00:01:22.882654
73,0.0001,0.001,1,0.1,1000,20.0,0.6734,0.6390960715388947,0.074951865,0.13753193616867065,0.15787587890734503,0.049455207,0.013903554,0.028765464,0.13077645,0.9816436,0.03682221,1.0,0.90521157,0.05804797,0.11644207,0.2997475,0.0,0 days 00:01:03.556352
74,0.0001,0.001,1,0.2,1000,20.0,0.7242,0.6275470421530832,0.06833414,0.15395013988018036,0.15323852655997108,0.10045885,0.0096342405,0.062212855,0.15514815,0.9999884,2.9929437e-05,1.0,0.99984455,3.64218e-05,9.3784656e-05,0.0004858889,0.0,0 days 00:01:38.574729
75,0.0001,0.001,3,0.5,1000,200.0,0.7364,0.562283599041305,0.02707958,0.09038504958152771,0.08654858170261213,0.17727585,0.022256969,0.0892291,0.25279668,0.9758488,0.048524074,1.0,0.87194633,0.059132747,0.118736506,0.30200368,0.0,0 days 00:00:54.007037
76,0.0001,0.001,3,0.1,1000,200.0,0.7336,0.5459933969552561,0.009512878,0.048713330179452896,0.04206329406758377,0.060732983,0.012339605,0.007683784,0.09904748,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:54.434601
77,0.0001,0.001,3,0.2,1000,200.0,0.7342,0.5477258294062373,0.013780119,0.05477408692240715,0.05400742494722436,0.092196286,0.014610754,0.01630774,0.13261156,1.0,1.8179247e-08,1.0,0.9999999,1.2759083e-08,4.7068415e-08,3.015783e-07,0.0,0 days 00:00:56.256532
78,0.0001,0.001,8,0.5,1000,2000.0,0.7368,0.5605314890720261,0.02477699,0.0934155136346817,0.09440560332348177,0.17281458,0.017696204,0.12674491,0.23555249,0.99894834,0.0022144427,0.9999999,0.9906621,0.0017098594,0.0035371187,0.01433817,2.2618372e-07,0 days 00:00:52.698057
79,0.0001,0.001,8,0.1,1000,2000.0,0.7378,0.5365073133963523,0.007623655,0.04736676439642906,0.04412218093087504,0.081248194,0.029571053,0.0342805,0.22392057,1.0,1.4843292e-08,1.0,0.9999999,9.532578e-09,3.6512777e-08,2.6026603e-07,0.0,0 days 00:00:59.052789
80,0.0001,0.001,8,0.2,1000,2000.0,0.7372,0.5424395089842907,0.011808139,0.057887785136699677,0.05537993710895608,0.09400729,0.011259793,0.05947614,0.1781071,0.99999976,8.1875595e-07,1.0,0.99999493,6.004779e-07,1.8624919e-06,1.1331928e-05,0.0,0 days 00:01:04.912885
